YGD_ID	gene_name	NCBI_ID	chr	start	end	strand	gene_type	interpro_ID	interpro_description	GO_slim_ID	GO_slim_description	gene_description	human_gene_ID	human_gene_name	yeast_gene_similarity
YNL284C	MRPL10	855436	XIV	103134	104102	-	protein_coding	IPR005749;IPR021131;IPR030878;IPR036227	Ribosomal protein L15, bacterial-type;Ribosomal protein L18e/L15P;Ribosomal protein L15;Ribosomal L18e/L15P superfamily	GO:0005198;GO:0003735;GO:0032543;GO:0005840	structural molecule activity;structural constituent of ribosome;mitochondrial translation;ribosome	Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels [Source:SGD;Acc:S000005228]	ENSG00000137547	MRPL15	27.7027
YNL285W															
YNL286W		855430	XIV	95223	96080	+	protein_coding	IPR000504;IPR012677;IPR034392;IPR034393;IPR035979	RNA recognition motif domain;Nucleotide-binding alpha-beta plait domain superfamily;TatSF1-like, RNA recognition motif 1;TatSF1-like;RNA-binding domain superfamily	GO:0006397;GO:0008380;GO:0003723	mRNA processing;RNA splicing;RNA binding	Putative checkpoint factor in transcription; binds to U2 snRNA and Prp11p; regulates toggling of the U2 snRNA stem II region between different structures; contains two RNA recognition motifs (RRMs) [Source:SGD;Acc:S000005230]			
YNL287W		855429	XIV	91994	94801	+	protein_coding	IPR002553;IPR009028;IPR011989;IPR012295;IPR013040;IPR013041;IPR016024;IPR017106;IPR032154;IPR037067	Clathrin/coatomer adaptor, adaptin-like, N-terminal;Coatomer/calthrin adaptor appendage, C-terminal subdomain;Armadillo-like helical;TBP domain superfamily;Coatomer, gamma subunit, appendage, Ig-like subdomain;Clathrin adaptor, appendage, Ig-like subdomain superfamily;Armadillo-type fold;Coatomer gamma subunit;Coatomer subunit gamma, C-terminal;Coatomer, gamma subunit, appendage domain superfamily	GO:0048193;GO:0031410;GO:0005198	Golgi vesicle transport;cytoplasmic vesicle;structural molecule activity	Gamma subunit of coatomer; coatomer is a heptameric protein complex that together with Arf1p forms the COPI coat; involved in ER to Golgi transport of selective cargo [Source:SGD;Acc:S000005231]	ENSG00000158623;ENSG00000181789	COPG2;COPG1	35.8209;35.3547
YNL288W		855428	XIV	90303	91424	+	protein_coding	IPR011989;IPR016024	Armadillo-like helical;Armadillo-type fold	GO:0005634;GO:0006401;GO:0006417	nucleus;RNA catabolic process;regulation of translation	Component of the CCR4-NOT transcriptional complex; evolutionarily conserved; involved in controlling mRNA initiation, elongation, and degradation; binds Cdc39p [Source:SGD;Acc:S000005232]	ENSG00000144580	CNOT9	49.2447
YNL289W	PCL1	855427	XIV	87897	88736	+	protein_coding	IPR006671;IPR012104;IPR013763;IPR036915	Cyclin, N-terminal;PHO85 cyclin 1/2/9;Cyclin-like;Cyclin-like superfamily	GO:0005737;GO:0005634;GO:0051726;GO:0031399;GO:0030234;GO:0019899;GO:0007010	cytoplasm;nucleus;regulation of cell cycle;regulation of protein modification process;enzyme regulator activity;enzyme binding;cytoskeleton organization	Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; is ubiquitinated by Dma1p; phosphorylation by Pho85p targets it for degradation; localizes to sites of polarized cell growth [Source:SGD;Acc:S000005233]			
YNL290W		855426	XIV	86218	87240	+	protein_coding	IPR003593;IPR003959;IPR008921;IPR013748;IPR027417	AAA+ ATPase domain;ATPase, AAA-type, core;DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal;Replication factor C, C-terminal;P-loop containing nucleoside triphosphate hydrolase	GO:0016787;GO:0016887;GO:0043167;GO:0005634;GO:0003677;GO:0006260;GO:0006281;GO:0006974	hydrolase activity;ATPase activity;ion binding;nucleus;DNA binding;DNA replication;DNA repair;cellular response to DNA damage stimulus	Subunit of heteropentameric Replication factor C (RF-C); which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005234]	ENSG00000111445	RFC5	49.4118
YNL291C		855425	XIV	84169	85815	-	protein_coding	IPR024338	Stretch-activated cation channel Mid1/Calcium influx-promoting protein Ehs1	GO:0005886;GO:0016020;GO:0005783;GO:0006811;GO:0022857;GO:0055085;GO:0006873	plasma membrane;membrane;endoplasmic reticulum;ion transport;transmembrane transporter activity;transmembrane transport;cellular ion homeostasis	N-glycosylated integral membrane protein of the ER and plasma membrane; functions as a stretch-activated Ca2+-permeable cation channel required for Ca2+ influx stimulated by pheromone; interacts with Cch1p; forms an oligomer [Source:SGD;Acc:S000005235]			
YNL292W		855424	XIV	82806	84017	+	protein_coding	IPR002501;IPR014780;IPR020103	Pseudouridine synthase II, N-terminal;tRNA pseudouridine synthase II, TruB;Pseudouridine synthase, catalytic domain superfamily	GO:0005739;GO:0005634;GO:0003723;GO:0009451;GO:0008033;GO:0016853	mitochondrion;nucleus;RNA binding;RNA modification;tRNA processing;isomerase activity	Pseudouridine synthase; catalyzes only the formation of pseudouridine-55 (Psi55), a highly conserved tRNA modification, in mitochondrial and cytoplasmic tRNAs; also responsible for pseudouracil modification of some mRNAs; PUS4 overexpression leads to translational derepression of GCN4 (Gcd- phenotype) [Source:SGD;Acc:S000005236]			
YNL293W	MSB3	855423	XIV	80640	82541	+	protein_coding	IPR000195;IPR035969	Rab-GTPase-TBC domain;Rab-GTPase-TBC domain superfamily	GO:0005886;GO:0016020;GO:0030234;GO:0006887;GO:0006897;GO:0030427;GO:0005773;GO:0031410	plasma membrane;membrane;enzyme regulator activity;exocytosis;endocytosis;site of polarized growth;vacuole;cytoplasmic vesicle	Rab GTPase-activating protein; regulates endocytosis via inactivation of Vps21p at endosomes and vacuole fusion via inactivation of Ypt7p at vacuoles; also acts on Ypt52p and Sec4p; localizes to plasma membrane, sites of polarized growth; relocalizes from bud neck to cytoplasm upon DNA replication stress; similar to TBC-domain Tre2 oncogene; MSB3 has a paralog, MSB4, that arose from the whole genome duplication; human homolog USP6NL can complement yeast msb3 msb4 double null [Source:SGD;Acc:S000005237]			
YNL294C	RIM21	855422	XIV	78659	80260	-	protein_coding	IPR014844	PalH/RIM21	GO:0005886;GO:0016020;GO:0043934;GO:0001403;GO:0071554;GO:0033043	plasma membrane;membrane;sporulation;invasive growth in response to glucose limitation;cell wall organization or biogenesis;regulation of organelle organization	pH sensor molecule, component of the RIM101 pathway; has a role in cell wall construction and alkaline pH response; is glycosylated and phosphorylated; interacts with Dfg16p and Rim9p to form a pH-sensing complex; localization to the plasma membrane is dependent on Dfg16p and Rim9p; has similarity to A. nidulans PalH [Source:SGD;Acc:S000005238]			
YNL295W		855421	XIV	76946	78520	+	protein_coding	IPR014804	Mitochondrial protein Pet20-like	GO:0005739	mitochondrion	Protein that associates with mitochondrial ribosome [Source:SGD;Acc:S000005239]			
YNL296W															
YNL297C	MON2	855420	XIV	71673	76583	-	protein_coding	IPR026829;IPR032629;IPR032691;IPR032817	Protein Mon2-like;Mon2, dimerisation and cyclophilin-binding domain;Guanine nucleotide exchange factor, N-terminal;Mon2, C-terminal	GO:0005794;GO:0006605;GO:0006897;GO:0031410;GO:0005085;GO:0048193	Golgi apparatus;protein targeting;endocytosis;cytoplasmic vesicle;guanyl-nucleotide exchange factor activity;Golgi vesicle transport	Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins [Source:SGD;Acc:S000005241]			
YNL298W	CLA4	855418	XIV	68915	71443	+	protein_coding	IPR000095;IPR000719;IPR001849;IPR008271;IPR011009;IPR011993;IPR033923;IPR036936	CRIB domain;Protein kinase domain;Pleckstrin homology domain;Serine/threonine-protein kinase, active site;Protein kinase-like domain superfamily;PH-like domain superfamily;p21 activated kinase binding domain;CRIB domain superfamily	GO:0043167;GO:0051726;GO:0033043;GO:0005634;GO:0007033;GO:0048308;GO:0016740;GO:0016301;GO:0006468;GO:0005933;GO:0007010;GO:0005773;GO:0042221;GO:0051049;GO:0031399	ion binding;regulation of cell cycle;regulation of organelle organization;nucleus;vacuole organization;organelle inheritance;transferase activity;kinase activity;protein phosphorylation;cellular bud;cytoskeleton organization;vacuole;response to chemical;regulation of transport;regulation of protein modification process	Cdc42p-activated signal transducing kinase; member of the PAK (p21-activated kinase) family, along with Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, cytokinesis, sterol uptake regulation; phosphorylates Cdc3p and Cdc10p; CLA4 has a paralog, SKM1, that arose from the whole genome duplication [Source:SGD;Acc:S000005242]			
YNL299W		855417	XIV	66517	68445	+	protein_coding	IPR002058;IPR002934	PAP/25A-associated;Polymerase, nucleotidyl transferase domain	GO:0043167;GO:0005730;GO:0016740;GO:0016779;GO:0006401;GO:0043144	ion binding;nucleolus;transferase activity;nucleotidyltransferase activity;RNA catabolic process;snoRNA processing	Non-canonical poly(A) polymerase; involved in nuclear RNA degradation as a component of the TRAMP complex; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; overlapping but non-redundant functions with Pap2p [Source:SGD;Acc:S000005243]			
YNL300W		855416	XIV	65744	66052	+	protein_coding	IPR020514	Protein Tos6	GO:0005576;GO:0005618	extracellular region;cell wall	Glycosylphosphatidylinositol-dependent cell wall protein; expression is periodic and decreases in respone to ergosterol perturbation or upon entry into stationary phase; depletion increases resistance to lactic acid [Source:SGD;Acc:S000005244]			
YNL301C	RPL18B	854029;855415	XIV	63570	64562	-	protein_coding	IPR000039;IPR021131;IPR021132;IPR036227	Ribosomal protein L18e;Ribosomal protein L18e/L15P;Ribosomal protein L18e, conserved site;Ribosomal L18e/L15P superfamily	GO:0005198;GO:0003735;GO:0005840;GO:0003723;GO:0002181	structural molecule activity;structural constituent of ribosome;ribosome;RNA binding;cytoplasmic translation	Ribosomal 60S subunit protein L18B; homologous to mammalian ribosomal protein L18, no bacterial homolog; RPL18B has a paralog, RPL18A, that arose from the whole genome duplication [Source:SGD;Acc:S000005245]	ENSG00000063177	RPL18	56.383
YNL302C	RPS19B	855414	XIV	61958	62943	-	protein_coding	IPR001266;IPR018277;IPR036390;IPR038111	Ribosomal protein S19e;Ribosomal protein S19e, conserved site;Winged helix DNA-binding domain superfamily;Ribosomal protein S19e domain superfamily	GO:0005198;GO:0003735;GO:0002181;GO:0042274;GO:0005840;GO:0051169;GO:0015931	structural molecule activity;structural constituent of ribosome;cytoplasmic translation;ribosomal small subunit biogenesis;ribosome;nuclear transport;nucleobase-containing compound transport	Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19B has a paralog, RPS19A, that arose from the whole genome duplication [Source:SGD;Acc:S000005246]			
YNL303W															
YNL304W		855412	XIV	60297	61550	+	protein_coding	IPR001806;IPR005225;IPR027417	Small GTPase;Small GTP-binding protein domain;P-loop containing nucleoside triphosphate hydrolase	GO:0016020;GO:0005739;GO:0005783;GO:0007005;GO:0048308;GO:0030427;GO:0043167;GO:0016787;GO:0003924	membrane;mitochondrion;endoplasmic reticulum;mitochondrion organization;organelle inheritance;site of polarized growth;ion binding;hydrolase activity;GTPase activity	Rab GTPase; Myo2p-binding protein implicated in mother-to-bud transport of cortical endoplasmic reticulum (ER), late Golgi, and mitochondria during cell division; function is regulated at multiple levels; abundance of active Ypt11p forms is controlled by phosphorylation status and degradation; normally a low-abundance protein whose ER localization is only detected when protein is highly over expressed [Source:SGD;Acc:S000005248]			
YNL305C	BXI1	855411	XIV	58898	59791	-	protein_coding	IPR006214	Bax inhibitor 1-related	GO:0016020;GO:0005739;GO:0005783;GO:0005773	membrane;mitochondrion;endoplasmic reticulum;vacuole	Protein involved in apoptosis; variously described as containing a BCL-2 homology (BH3) domain or as a member of the BAX inhibitor family; reported to promote apoptosis under some conditions and to inhibit it in others; localizes to ER and vacuole; may link the unfolded protein response to apoptosis via regulation of calcium-mediated signaling; translocates to mitochondria under apoptosis-inducing conditions in a process involving Mir1p and Cor1p [Source:SGD;Acc:S000005249]	ENSG00000155957	TMBIM4	26.6667
YNL306W	MRPS18	855410	XIV	58155	58808	+	protein_coding	IPR001971;IPR036967	Ribosomal protein S11;Ribosomal protein S11 superfamily	GO:0005840;GO:0005198;GO:0003735;GO:0032543;GO:0006364;GO:0003723;GO:0003729;GO:0019843	ribosome;structural molecule activity;structural constituent of ribosome;mitochondrial translation;rRNA processing;RNA binding;mRNA binding;rRNA binding	Mitochondrial ribosomal protein of the small subunit; essential for viability, unlike most other mitoribosomal proteins [Source:SGD;Acc:S000005250]			
YNL307C	MCK1	855409	XIV	56446	57573	-	protein_coding	IPR000719;IPR008271;IPR011009;IPR017441;IPR039192	Protein kinase domain;Serine/threonine-protein kinase, active site;Protein kinase-like domain superfamily;Protein kinase, ATP binding site;Glycogen synthase kinase 3, catalytic domain	GO:0043167;GO:0051321;GO:0043934;GO:0009408;GO:0016740;GO:0016301;GO:0006468;GO:0018193;GO:0030234;GO:0006281;GO:0006974;GO:0007059;GO:0006970	ion binding;meiotic cell cycle;sporulation;response to heat;transferase activity;kinase activity;protein phosphorylation;peptidyl-amino acid modification;enzyme regulator activity;DNA repair;cellular response to DNA damage stimulus;chromosome segregation;response to osmotic stress	Dual-specificity ser/thr and tyrosine protein kinase; roles in chromosome segregation, meiotic entry, genome stability, phosphorylation-dependent protein degradation (Rcn1p and Cdc6p), inhibition of protein kinase A, transcriptional regulation, inhibition of RNA pol III, calcium stress and inhibition of Clb2p-Cdc28p after nuclear division; MCK1 has a paralog, YGK3, that arose from the whole genome duplication [Source:SGD;Acc:S000005251]			
YNL308C		855408	XIV	54122	55897	-	protein_coding	IPR018034;IPR024626	KRR1 interacting protein 1;Kri1-like, C-terminal	GO:0005730;GO:0006364	nucleolus;rRNA processing	Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p [Source:SGD;Acc:S000005252]			
YNL309W		855407	XIV	52662	53924	+	protein_coding			GO:0005737;GO:0008134	cytoplasm;transcription factor binding	Protein with role in regulation of MBF-specific transcription at Start; phosphorylated by Cln-Cdc28p kinases in vitro; unphosphorylated form binds Swi6p, which is required for Stb1p function; expression is cell-cycle regulated; STB1 has a paralog, YOL131W, that arose from the whole genome duplication [Source:SGD;Acc:S000005253]			
YNL310C	ZIM17	855406	XIV	51907	52431	-	protein_coding	IPR007853;IPR024158	Zinc finger, DNL-type;Mitochondrial import protein TIM15	GO:0043167;GO:0006457;GO:0007005;GO:0055085;GO:0006605;GO:0042221	ion binding;protein folding;mitochondrion organization;transmembrane transport;protein targeting;response to chemical	Protein co-chaperone with a zinc finger motif; essential for protein import into mitochondria; may act with Pam18p to facilitate recognition and folding of imported proteins by Ssc1p (mtHSP70) in the mitochondrial matrix; required for the maintenance of Ssc1p solubility and assists in the functional interaction of Ssc1p with substrate proteins [Source:SGD;Acc:S000005254]			
YNL311C		855405	XIV	49397	51688	-	protein_coding	IPR001810;IPR036047	F-box domain;F-box-like domain superfamily	GO:0005737;GO:0070647;GO:0030674	cytoplasm;protein modification by small protein conjugation or removal;protein binding, bridging	F-box protein of unknown function; predicted to be part of an SCF ubiquitin protease complex; involved in regulating protein levels of sulfur metabolism enzymes; may interact with ribosomes, based on co-purification experiments [Source:SGD;Acc:S000005255]			
YNL312W	RFA2	855404	XIV	48287	49216	+	protein_coding	IPR004365;IPR012340;IPR014646;IPR014892;IPR036390;IPR040260	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type;Nucleic acid-binding, OB-fold;Replication factor A protein 2;Replication protein A, C-terminal;Winged helix DNA-binding domain superfamily;Replication factor A protein-like	GO:0005634;GO:0003677;GO:0006310;GO:0070647;GO:0032200;GO:0006281;GO:0006974;GO:0005694;GO:0006260	nucleus;DNA binding;DNA recombination;protein modification by small protein conjugation or removal;telomere organization;DNA repair;cellular response to DNA damage stimulus;chromosome;DNA replication	Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; in concert with Sgs1p-Top2p-Rmi1p, stimulates DNA catenation/decatenation activity of Top3p; protein abundance increases in response to DNA replication s [Source:SGD;Acc:S000005256]			
YNL313C		855403	XIV	45308	48022	-	protein_coding	IPR011990;IPR013026;IPR019734	Tetratricopeptide-like helical domain superfamily;Tetratricopeptide repeat-containing domain;Tetratricopeptide repeat	GO:0071554;GO:0005737;GO:0005634	cell wall organization or biogenesis;cytoplasm;nucleus	Essential conserved protein with a role in cell wall integrity; contains six TPR (tetratricopeptide repeat) domains clustered in the C-terminal region; conditional mutant is suppressed by overexpression of GFA1; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000005257]			
YNL314W		855402	XIV	44447	45214	+	protein_coding			GO:0005634;GO:0003700;GO:0003677	nucleus;DNA-binding transcription factor activity;DNA binding	Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain [Source:SGD;Acc:S000005258]			
YNL315C		855401	XIV	43324	44280	-	protein_coding	IPR010591	ATP11	GO:0005739;GO:0051082;GO:0007005	mitochondrion;unfolded protein binding;mitochondrion organization	Molecular chaperone; required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase; N-terminally propionylated in vivo [Source:SGD;Acc:S000005259]			
YNL316C		855400	XIV	42071	43075	-	protein_coding	IPR001086;IPR002912;IPR008242	Prephenate dehydratase;ACT domain;Bifunctional P-protein, chorismate mutase/prephenate dehydratase	GO:0005737;GO:0006520;GO:0016853;GO:0016829	cytoplasm;cellular amino acid metabolic process;isomerase activity;lyase activity	Prephenate dehydratase; catalyzes the conversion of prephanate to phenylpyruvate, which is a step in the phenylalanine biosynthesis pathway [Source:SGD;Acc:S000005260]			
YNL317W		855399	XIV	40619	42016	+	protein_coding	IPR001680;IPR015943;IPR017986;IPR036322	WD40 repeat;WD40/YVTN repeat-like-containing domain superfamily;WD40-repeat-containing domain;WD40-repeat-containing domain superfamily	GO:0006397	mRNA processing	Integral subunit of the pre-mRNA CPF complex; the cleavage and polyadenylation factor (CPF) complex plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex [Source:SGD;Acc:S000005261]			
YNL318C		855398	XIV	38707	40329	-	protein_coding	IPR003663;IPR005828;IPR005829;IPR020846;IPR036259	Sugar/inositol transporter;Major facilitator,  sugar transporter-like;Sugar transporter, conserved site;Major facilitator superfamily domain;MFS transporter superfamily	GO:0022857;GO:0008643;GO:0055085;GO:0005886;GO:0016020	transmembrane transporter activity;carbohydrate transport;transmembrane transport;plasma membrane;membrane	Protein with similarity to hexose transporter family members; expression is induced in low glucose and repressed in high glucose; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000005262]			
YNL319W															
YNL320W		855396	XIV	37700	38554	+	protein_coding	IPR022742;IPR029058	Serine aminopeptidase, S33;Alpha/Beta hydrolase fold	GO:0005886;GO:0016020;GO:0005783	plasma membrane;membrane;endoplasmic reticulum	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000005264]	ENSG00000139826	ABHD13	31.1573
YNL321W		855395	XIV	34696	37422	+	protein_coding	IPR004837;IPR005185	Sodium/calcium exchanger membrane region;Inner membrane component domain	GO:0055085;GO:0016020;GO:0005773;GO:0006811;GO:0022857	transmembrane transport;membrane;vacuole;ion transport;transmembrane transporter activity	Calcium/H+ antiporter localized to the endoplasmic reticulum membrane; member of the calcium exchanger (CAX) family; potential Cdc28p substrate [Source:SGD;Acc:S000005265]			
YNL322C		855394	XIV	33294	34235	-	protein_coding	IPR031452	Protein Kre1	GO:0005886;GO:0016020;GO:0005576;GO:0071554;GO:0005618;GO:0005198	plasma membrane;membrane;extracellular region;cell wall organization or biogenesis;cell wall;structural molecule activity	Cell wall glycoprotein involved in beta-glucan assembly; serves as a K1 killer toxin membrane receptor [Source:SGD;Acc:S000005266]			
YNL323W	LEM3	855393	XIV	31944	33188	+	protein_coding	IPR005045	CDC50/LEM3 family	GO:0005886;GO:0016020;GO:0005783;GO:0006869;GO:0006811;GO:0016787;GO:0016887;GO:0033043	plasma membrane;membrane;endoplasmic reticulum;lipid transport;ion transport;hydrolase activity;ATPase activity;regulation of organelle organization	Membrane protein of the plasma membrane and ER; interacts specifically in vivo with the phospholipid translocase (flippase) Dnf1p; involved in translocation of phospholipids and alkylphosphocholine drugs across the plasma membrane; null mutant requires tryptophan due to mislocalization of tryptophan permease Tat2p [Source:SGD;Acc:S000005267]	ENSG00000112697;ENSG00000182107	TMEM30A;TMEM30B	33.241;29.9145
YNL324W			XIV	31050	31445	+	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000005268]			
YNL325C		855392	XIV	28739	31378	-	protein_coding	IPR002013	SAC domain	GO:0005773;GO:0016787;GO:0016791;GO:0006629	vacuole;hydrolase activity;phosphatase activity;lipid metabolic process	Phosphatidylinositol 3,5-bisphosphate (PtdIns[3,5]P) phosphatase; required for efficient mating and response to osmotic shock; physically associates with and regulated by Vac14p; contains a SAC1-like domain; homologous to human FIG4, which is associated with CMT4J, a form of Charcot-Marie-Tooth disorder [Source:SGD;Acc:S000005269]	ENSG00000112367	FIG4	32.5248
YNL326C		855390	XIV	27337	28347	-	protein_coding	IPR001594	Palmitoyltransferase, DHHC domain	GO:0007033;GO:0048284;GO:0005773;GO:0016740;GO:0043543;GO:0006497	vacuole organization;organelle fusion;vacuole;transferase activity;protein acylation;protein lipidation	Palmitoyltransferase for Vac8p; required for vacuolar membrane fusion; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; autoacylates; required for vacuolar integrity under stress conditions [Source:SGD;Acc:S000005270]			
YNL327W		855389	XIV	24048	27173	+	protein_coding			GO:0005576;GO:0005618;GO:0005933;GO:0016787;GO:0016798	extracellular region;cell wall;cellular bud;hydrolase activity;hydrolase activity, acting on glycosyl bonds	Glycosylphosphatidylinositol (GPI)-anchored cell wall endoglucanase; required for proper cell separation after cytokinesis; expression is activated by Swi5p and tightly regulated in a cell cycle-dependent manner [Source:SGD;Acc:S000005271]			
YNL328C		855388	XIV	22834	23274	-	protein_coding	IPR001623;IPR036869	DnaJ domain;Chaperone J-domain superfamily	GO:0030234;GO:0055085;GO:0006605	enzyme regulator activity;transmembrane transport;protein targeting	Constituent of the mitochondrial import motor; associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain [Source:SGD;Acc:S000005272]			
YNL329C	PEX6	855387	XIV	19541	22633	-	protein_coding	IPR003593;IPR003959;IPR003960;IPR027417;IPR041569	AAA+ ATPase domain;ATPase, AAA-type, core;ATPase, AAA-type, conserved site;P-loop containing nucleoside triphosphate hydrolase;AAA ATPase, AAA+ lid domain	GO:0016787;GO:0016887;GO:0043167;GO:0005777;GO:0055085;GO:0006605;GO:0007031	hydrolase activity;ATPase activity;ion binding;peroxisome;transmembrane transport;protein targeting;peroxisome organization	AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death [Source:SGD;Acc:S000005273]	ENSG00000124587	PEX6	28.0612
YNL330C	RPD3	855386	XIV	18001	19302	-	protein_coding	IPR000286;IPR003084;IPR023696;IPR023801;IPR037138	Histone deacetylase family;Histone deacetylase;Ureohydrolase domain superfamily;Histone deacetylase domain;Histone deacetylase domain superfamily	GO:0005737;GO:0016570;GO:0006325;GO:0006354;GO:0006997;GO:0033043;GO:0016787;GO:0051052;GO:0051726	cytoplasm;histone modification;chromatin organization;DNA-templated transcription, elongation;nucleus organization;regulation of organelle organization;hydrolase activity;regulation of DNA metabolic process;regulation of cell cycle	Histone deacetylase, component of both the Rpd3S and Rpd3L complexes; regulates transcription, silencing, autophagy and other processes by influencing chromatin remodeling; forms at least two different complexes which have distinct functions and members; Rpd3(L) recruitment to the subtelomeric region is regulated by interaction with the arginine methyltransferase, Hmt1p [Source:SGD;Acc:S000005274]			
YNL331C															
YNL332W		855384	XIV	14832	15854	+	protein_coding	IPR015168;IPR027939	SsuA/THI5-like;NMT1/THI5 family	GO:0051186;GO:0006766	cofactor metabolic process;vitamin metabolic process	Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5, THI11, THI12, and THI13; hydroxymethylpyrimidine is also known as HMP [Source:SGD;Acc:S000005276]			
YNL333W		855383	XIV	13267	14163	+	protein_coding	IPR001852;IPR011060;IPR013785;IPR033755	Pyridoxal 5'-phosphate synthase subunit PdxS/SNZ;Ribulose-phosphate binding barrel;Aldolase-type TIM barrel;PdxS/SNZ N-terminal domain	GO:0051186;GO:0006766;GO:0016829;GO:0016874	cofactor metabolic process;vitamin metabolic process;lyase activity;ligase activity	Member of a stationary phase-induced gene family; transcription of SNZ2 is induced prior to diauxic shift, and also in the absence of thiamin in a Thi2p-dependent manner; forms a coregulated gene pair with SNO2; interacts with Thi11p [Source:SGD;Acc:S000005277]			
YNL334C		855382	XIV	12208	12876	-	protein_coding	IPR002161;IPR021196;IPR029062	Pyridoxal 5'-phosphate synthase subunit PdxT/SNO;PdxT/SNO family, conserved site;Class I glutamine amidotransferase-like	GO:0051186;GO:0006766;GO:0016829;GO:0006520;GO:0016787	cofactor metabolic process;vitamin metabolic process;lyase activity;cellular amino acid metabolic process;hydrolase activity	Protein of unknown function; nearly identical to Sno3p; expression is induced before the diauxic shift and also in the absence of thiamin [Source:SGD;Acc:S000005278]			
YNL335W		855381;850483	XIV	11452	12129	+	protein_coding	IPR003607;IPR006674;IPR017771	HD/PDEase domain;HD domain;Cyanamide hydratase	GO:0043167;GO:0016829	ion binding;lyase activity	Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI2 and Ddi2p [Source:SGD;Acc:S000005279]			
YNL336W		855380	XIV	8330	9475	+	protein_coding	IPR001142	Yeast membrane protein DUP/COS	GO:0031410;GO:0051603;GO:0016197	cytoplasmic vesicle;proteolysis involved in cellular protein catabolic process;endosomal transport	Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins [Source:SGD;Acc:S000005280]			
YNL337W															
YNL338W															
YNL339C	YRF1-6	855377	XIV	371	6098	-	protein_coding	IPR001650;IPR011545;IPR014001;IPR021646;IPR027417;IPR037240	Helicase, C-terminal;DEAD/DEAH box helicase domain;Helicase superfamily 1/2, ATP-binding domain;Sir1, ORC-binding domain;P-loop containing nucleoside triphosphate hydrolase;ORC1-binding domain	GO:0043167;GO:0005634;GO:0032200;GO:0006310;GO:0016787;GO:0004386	ion binding;nucleus;telomere organization;DNA recombination;hydrolase activity;helicase activity	Helicase encoded by the Y' element of subtelomeric regions; highly expressed in the mutants lacking the telomerase component TLC1; potentially phosphorylated by Cdc28p [Source:SGD;Acc:S000005283]			
YNL339W-A			XIV	1517	2092	+	protein_coding					Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching [Source:SGD;Acc:S000028703]			
